hanzi,pinyin,english,thai_current,freq,level,thai_proposed,note
渐渐,jiàn jiàn,gradually,"ค่อยๆ, ทีละน้อย",9,5,"ค่อยๆ, ทีละน้อย",
游戏,yóu xì,game; to play,เกม; เล่น,9,3,เกม; เล่น,
满足,mǎn zú,to satisfy; to meet,พอใจ; ตอบสนอง(ความต้องการ),9,5,พอใจ; ตอบสนอง(ความต้องการ),
漂亮,piào liàng,pretty; beautiful,"สวย, สวยงาม",9,1,"สวย, สวยงาม",
照,zhào,to shine; to illuminate,ส่อง; ถ่ายรูป; ตาม,9,3,ส่อง; ถ่ายรูป; ตาม,
煮,zhǔ,to cook; to boil,"ต้ม, หมัก",9,6,"ต้ม, หุง","current หมัก means ferment/marinate (wrong); 煮=boil/cook -> ต้ม, หุง"
爷爷,yé yé,paternal grandfather; grandpa,ปู่,9,3,ปู่,
牙膏,yá gāo,toothpaste,ยาสีฟัน,9,4,ยาสีฟัน,
物体,wù tǐ,object; body,วัตถุ,9,5,วัตถุ,
理发,lǐ fà,to get a haircut; to have one's hair done,ตัดผม,9,4,ตัดผม,
瓶,píng,bottle; vase,"ขวด, แจกัน",9,3,"ขวด, แจกัน",
留下,liú xià,to leave behind; to stay behind,ทิ้งไว้; อยู่ต่อ,9,4,ทิ้งไว้; อยู่ต่อ,
相对,xiāng duì,relatively; opposite,"สัมพัทธ์, เปรียบเทียบ; ตรงข้าม",9,5,"สัมพัทธ์, เปรียบเทียบ; ตรงข้าม",
真实,zhēn shí,true; real,"จริง, แท้จริง",9,5,"จริง, แท้จริง",
矮,ǎi,short; low,"เตี้ย, ต่ำ",9,3,"เตี้ย, ต่ำ",
硕士,shuò shì,master's degree; degree holder,"ปริญญาโท, มหาบัณฑิต",9,4,"ปริญญาโท, มหาบัณฑิต",
祝,zhù,to wish; to congratulate,"ขอให้, ปราศรัย",9,4,"ขอให้, อวยพร","current ปราศรัย means give a speech (wrong); 祝=wish/congratulate -> ขอให้, อวยพร"
积极,jī jí,active; energetic,"กระตือรือร้น, เชิงรุก",9,4,"กระตือรือร้น, เชิงรุก",
称赞,chēng zàn,to praise; to commend,"ชมเชย, ยกย่อง",9,5,"ชมเชย, ยกย่อง",
空调,kōng tiáo,air conditioning; air conditioner,"เครื่องปรับอากาศ, แอร์",9,3,"เครื่องปรับอากาศ, แอร์",
等待,děng dài,to wait; to wait for,"รอคอย, รอ",9,5,"รอคอย, รอ",
精确,jīng què,accurate; precise,"แม่นยำ, เที่ยงตรง",9,5,"แม่นยำ, เที่ยงตรง",
精致,jīng zhì,delicate; fine,"ประณีต, ละเอียดงดงาม",9,5,"ประณีต, ละเอียดงดงาม",
维生素,wéi shēng sù,vitamin,วิตามิน,9,5,วิตามิน,
网站,wǎng zhàn,website,เว็บไซต์,9,4,เว็บไซต์,
美好,měi hǎo,beautiful; fine,"ดีงาม, สวยงาม",9,4,"ดีงาม, สวยงาม",
老太太,lǎo tài tài,elderly lady; esteemed mother,แม่บ้านชรา,9,6,"หญิงชรา, คุณยาย",current แม่บ้านชรา=elderly maid (wrong). EN-GLOSS-BUG: 'esteemed mother' odd; core sense is 'elderly lady'
范围,fàn wéi,range; scope,"ขอบเขต, ช่วง",9,4,"ขอบเขต, ช่วง",
药物,yào wù,medicaments; pharmaceuticals,"ยา, เภสัชภัณฑ์",9,4,"ยา, เภสัชภัณฑ์",
蛋糕,dàn gāo,cake,เค้ก,9,3,เค้ก,
裙子,qún zi,skirt,กระโปรง,9,3,กระโปรง,
规模,guī mó,scale; scope,"ขนาด, ขอบเขต",9,5,"ขนาด, ขอบเขต",
视觉,shì jué,sight; vision,"การมองเห็น, สายตา",9,6,"การมองเห็น, สายตา",
记录,jì lù,to record; record,บันทึก; สถิติ,9,5,บันทึก; สถิติ,
词,cí,word; term,"คำ, คำศัพท์",9,3,"คำ, คำศัพท์",
词语,cí yǔ,word; term,"คำศัพท์, ถ้อยคำ",9,3,"คำศัพท์, ถ้อยคำ",
请问,qǐng wèn,"Excuse me, may I ask...?","ขอถามหน่อย, ขอโทษนะ...",9,3,"ขอถามหน่อย, ขอโทษนะ...",
资源,zī yuán,natural resource; resource,ทรัพยากร,9,5,ทรัพยากร,
起到,qǐ dào,to have an effect,"มีบทบาท, ก่อให้เกิด(ผล)",9,4,"มีบทบาท, ก่อให้เกิด(ผล)",
身上,shēn shàng,on the body; at hand,"บนตัว, ติดตัว",9,4,"บนตัว, ติดตัว",
轻易,qīng yì,easy; simple,อย่างง่ายดาย,9,5,อย่างง่ายดาย,
选,xuǎn,to choose; to pick,เลือก,9,4,เลือก,
邀请,yāo qǐng,to invite; invitation,เชิญ; คำเชิญ,9,4,เชิญ; คำเชิญ,
酸,suān,sour; tart,เปรี้ยว,9,4,เปรี้ยว,
醋,cù,vinegar; jealousy,น้ำส้มสายชู; ความหึงหวง,9,5,น้ำส้มสายชู; ความหึงหวง,
错误,cuò wù,mistaken; false,"ความผิดพลาด, ข้อผิดพลาด",9,4,"ความผิดพลาด, ข้อผิดพลาด",
门,mén,door; gate,ประตู,9,2,ประตู,
降,jiàng,to drop; to fall,"ลดลง, ตก; (xiáng) ยอมจำนน",9,4,"ลดลง, ตก; (xiáng) ยอมจำนน",
降低,jiàng dī,to reduce; to lower,"ลดลง, ทำให้ต่ำลง",9,4,"ลดลง, ทำให้ต่ำลง",
限制,xiàn zhì,to restrict; to limit,จำกัด; ข้อจำกัด,9,4,จำกัด; ข้อจำกัด,
随便,suí biàn,as one wishes; as one pleases,"ตามสบาย, ตามใจ; ส่งเดช",9,4,"ตามสบาย, ตามใจ; ส่งเดช",
雨,yǔ,rain,ฝน,9,1,ฝน,
需,xū,to require; to need,"ต้องการ, จำเป็น",9,3,"ต้องการ, จำเป็น",
面临,miàn lín,to face something; to be confronted with,"เผชิญกับ, ประสบกับ",9,5,"เผชิญกับ, ประสบกับ",
顺序,shùn xù,sequence; order,ลำดับ,9,4,ลำดับ,
饮食,yǐn shí,eating and drinking; food and drink,"อาหารการกิน, การกินอยู่",9,4,"อาหารการกิน, การกินอยู่",
香,xiāng,fragrant; sweet smelling,หอม; ธูป,9,4,หอม; ธูป,
高度,gāo dù,height; altitude,"ความสูง, ระดับความสูง",9,4,"ความสูง, ระดับความสูง",
一块儿,yī kuài ér,together,ด้วยกัน,8,3,ด้วยกัน,
三,sān,three,สาม,8,1,สาม,
下车,xià chē,to get off or out of,ลงจากรถ,8,4,ลงจากรถ,
不用,bù yòng,need not,ไม่ต้อง,8,3,ไม่ต้อง,
二,èr,two; 2,สอง,8,1,สอง,
亲戚,qīn qī,a relative,ญาติ,8,4,ญาติ,
以来,yǐ lái,since,ตั้งแต่ (เหตุการณ์ก่อนหน้า),8,5,ตั้งแต่ (เหตุการณ์ก่อนหน้า),
估计,gū jì,to estimate; to assess,"ประเมิน, คาดคะเน",8,4,"ประเมิน, คาดคะเน",
体育,tǐ yù,sports; physical education,"กีฬา, พลศึกษา",8,3,"กีฬา, พลศึกษา",
依然,yī rán,still; as before,"ยังคง, เหมือนเดิม",8,5,"ยังคง, เหมือนเดิม",
保证,bǎo zhèng,guarantee; to guarantee,รับประกัน; การรับประกัน,8,4,รับประกัน; การรับประกัน,
借,jiè,to borrow; to lend,ยืม; ให้ยืม,8,3,ยืม; ให้ยืม,
做到,zuò dào,to accomplish; to achieve,"ทำได้สำเร็จ, ทำได้",8,3,"ทำได้สำเร็จ, ทำได้",
做梦,zuò mèng,to dream,"ฝัน, นอนฝัน",8,4,"ฝัน, นอนฝัน",
先进,xiān jìn,sophisticated; advanced,"ก้าวหน้า, ทันสมัย",8,3,"ก้าวหน้า, ทันสมัย",
关注,guān zhù,to pay attention to; concern,"ใส่ใจ, ติดตาม",8,4,"ใส่ใจ, ติดตาม",
关爱,guān ài,to show concern and care for,"ห่วงใย, ดูแลเอาใจใส่",8,5,"ห่วงใย, ดูแลเอาใจใส่",
兴趣,xìng qù,interest; interest,ความสนใจ,8,3,ความสนใจ,EN-GLOSS-BUG: 'interest; interest' duplicated
内心,nèi xīn,heart; innermost being,"ในใจ, จิตใจ",8,5,"ในใจ, จิตใจ",
农民,nóng mín,peasant; farmer,"ชาวนา, เกษตรกร",8,5,"ชาวนา, เกษตรกร",
冬季,dōng jì,winter,ฤดูหนาว,8,4,ฤดูหนาว,
出去,chū qù,to go out,ออกไป,8,2,ออกไป,
分泌,fēn mì,to secrete; secretion,"หลั่ง, การหลั่ง (สาร)",8,6,หลั่ง (สาร); การหลั่ง,verb;noun are distinct senses -> semicolon per separator convention
判断,pàn duàn,to judge; to determine,"ตัดสิน, วินิจฉัย",8,4,"ตัดสิน, วินิจฉัย",
制造,zhì zào,to manufacture; to make,"ผลิต, สร้าง",8,4,"ผลิต, สร้าง",
剩下,shèng xià,to remain; to be left over,เหลือ,8,4,เหลือ,
动,dòng,of something to move; to set in movement,"เคลื่อนไหว, ขยับ",8,4,"เคลื่อนไหว, ขยับ",
千万,qiān wàn,ten million; countless,สิบล้าน; อย่าได้เป็นอันขาด (ย้ำเตือน),8,4,สิบล้าน; อย่าได้เป็นอันขาด (ย้ำเตือน),
南极,nán jí,the South Pole; the south magnetic pole,ขั้วโลกใต้,8,6,ขั้วโลกใต้,
博物馆,bó wù guǎn,museum,พิพิธภัณฑ์,8,5,พิพิธภัณฑ์,
去年,qù nián,last year,ปีที่แล้ว,8,2,ปีที่แล้ว,
发脾气,fā pí qì,to lose one's temper,"โมโห, อารมณ์เสีย",8,4,"โมโห, อารมณ์เสีย",
另,lìng,other; another,"อื่น, อีก(อันหนึ่ง)",8,4,"อื่น, อีก(อันหนึ่ง)",
只好,zhǐ hǎo,to have no other option but to,"จำต้อง, จำใจต้อง",8,4,"จำต้อง, จำใจต้อง",
可惜,kě xī,it is a pity; what a pity,น่าเสียดาย,8,4,น่าเสียดาย,
合作,hé zuò,to cooperate,ร่วมมือ,8,5,ร่วมมือ,
周,zhōu,week; cycle,สัปดาห์; รอบ; (ราชวงศ์โจว),8,3,สัปดาห์; รอบ,"trimmed 3rd group (ราชวงศ์โจว, not in EN gloss) to comply with max-two-sense rule"
周末,zhōu mò,weekend,สุดสัปดาห์,8,3,สุดสัปดาห์,
咳嗽,ké sòu,to cough,ไอ,8,4,ไอ,
哥哥,gē gē,older brother,พี่ชาย,8,2,พี่ชาย,
唱,chàng,to sing; to call loudly,ร้อง(เพลง); ร้องเรียก,8,3,ร้อง(เพลง); ร้องเรียก,
